,Text,labels
11916,All live matter obviously and that Term was set up and put out knowing the racial tension it would cause. George soros was sure of that why he funded the movement from the beginning. Its a game of the people with agendas not necessarily caring about black lives/ police brutality,Non_hope_speech
11917,drinny26 this looks amazing,Non_hope_speech
11918,Trump Sent To Prison In Same Year,Non_hope_speech
11919,How are they communist?,Non_hope_speech
11920,TheLegend27 Is Alive just because your Christian doesn’t mean you can’t be lesbian I know someone who is Christian and lesbian,Hope_speech
11921,All I got from that waffle was that you're ok with begin sexist as long as it's towards men. There's nothing wrong with having a predominantly male oriented field you know.,Non_hope_speech
11922,Confederacy exists and will always exist. Unless the people know what is History,Non_hope_speech
11923,@stargirl The land of the Indians,Non_hope_speech
11924,Two great men and Juan... This was gold.,Non_hope_speech
11925,annie really looks like a boy lol,Non_hope_speech
11926,@everett Thomas and dumpning a status brings him back? Destroying property honors him? How exactly?,Non_hope_speech
11927,I agree with the old lady,Non_hope_speech
11928,Love Larry Elder both with and without his Afro,Non_hope_speech
11929,I don’t like that Patel person! Give black peoples back their shops,Non_hope_speech
11930,Madonnaand wow she looks so Young,Non_hope_speech
11931,I'm not sure if you're being nice or not about this. Epic usually means good,Non_hope_speech
11932,Sheriff Clarke was on Larry Elder's radio show a couple of weeks ago.,Non_hope_speech
11933,@ERIC SÁNCHEZ no you are wrong because we are all entitled to our opinions but as soon as someone disagrees it's a problem,Non_hope_speech
11934,@Indiana Rose nWhilst I hear what youre saying..the good thing about Christianity(not to be confused with hateful American evangelism) is that it evolves..through time..scientific discovery and public debate..you know we now no longer believe the earth is flat or execute people for working on the Sabbath...now we take our advice on sexuality from experts called sexologists...not bronze age dessert tribesmen who knew nothing about the complexities and diversified of human sexuality..in the UK senior clergy are calling for some now deceased homosexuals to receive recognition and award for their good works that benefited society.,Non_hope_speech
11935,If we treat all lives as if it mattered,Non_hope_speech
11936,Ben Lambe it does exist. I’m going to assume you’re white but please correct me if I’m wrong. So let’s say you’re white,Non_hope_speech
11937,You know there was a black retired cop killed by a white guy during protests wheres your protest for that?,Non_hope_speech
11938,It's very clear who the real racists are. The ones faking hate crimes,Non_hope_speech
11939,Religion is between you and God. You don’t have to force it on someone OR hate on anybody because they think differently,Hope_speech
11940,Like you disagreeing with their rights or happiness orrrrr??,Non_hope_speech
11941,Slavery still exists in Africa BTW.,Non_hope_speech
11942,Until we start to acknowledge that we systematically oppress and discriminate against blacks,Non_hope_speech
11943,I second that motion,Non_hope_speech
11944,@Darkness Echo made what statement? Bristol council refused the requests it had to remove the statue.,Non_hope_speech
11945,@Absolute Madlad yes he dose.He is real,Non_hope_speech
11946,BLM has been politicised and is now controlled by hard left white anarchists and supported by fools that don't realise that.,Non_hope_speech
11947,Body's aching all the time,Non_hope_speech
11948,If ALL LIVES MATTER,Non_hope_speech
11949,@88SLLS nI have the entire first season on dvd,Non_hope_speech
11950,Blm comedy,Non_hope_speech
11951,@TheLegend27 Is Alive Okay. Just please leave the replies alone. You post on here almost every single day.,Non_hope_speech
11952,Benjamin Andres Not fighting bro. I just follow the Gospel.,Non_hope_speech
11953,Candace please run for president,Non_hope_speech
11954,To    ALL    of    the    Common----Harden----Criminals,Non_hope_speech
11955,White Lives Matter! White lives have been depreciated throughout decades. Whites are called racists because of skin color. Who wants to start a movement and march? We will accept all nationalities that will help honor white color. Don’t cause a white out! White privilege matters!!,Non_hope_speech
11956,Virtue signalling from an old has been desperate for some attention. I think history has proved this woman will do anything for fame.,Non_hope_speech
11957,That's got the be the key to proper integration. Toy makers should make their toys work together. If the barbie fits in the truck then you can sell both items to both genders,Non_hope_speech
11958,@teleshit official No we accept Budda .,Non_hope_speech
11959,ALL LIVES MATTER. PERIOD.nnWHERE HAS ALL THAT MONEY GONE THAT THE BLM MOVEMENT HAS RECIEVED???? THE GHETTOS ARE STILL CRAP. NOTHING HAS CHANGED EXCEPT SOME PEOPLES POCKETS!!!!,Non_hope_speech
11960,Its a steryotype to bi ppl saying most bi ppl cuff their jeans,Non_hope_speech
11961,+Dat Boi nnThey could try. we wouldn't let them out is the implication,Non_hope_speech
11962,And the 80% comes to an end soon.,Non_hope_speech
11963,do you guys know you're prohpets William Marrion Branham he said gays bisexual etc are worldly and his prophets are his words in flesh and have you read the sripture no,Non_hope_speech
11964,Great Thoughts with positive outcomes and Inspiring new generation.,Hope_speech
11965,Is he famous? Then why don't they put it in the museum to learn what happened in the past? That scene reminds me of the Chinese Cultural Revolution where Chinese ppl destroyed everything of the past good or bad.,Non_hope_speech
11966,Anything to get a vote black lives and white lives matters,Non_hope_speech
11967,@MrCosmin94  Good luck my friend,Non_hope_speech
11968,Can you just stop with this god thing. SMH what a Karen.,Non_hope_speech
11969,My mom told me that if someone really believes in their religion that will except you for who you are not who you arnt,Hope_speech
11970,Charlotte Hansen I’m Christian and my job is to love everyone no matter what makes them different from me. These kids are so cute and very respectful,Hope_speech
11971,Engineering drawing has me that way too,Hope_speech
11972,@Bartoszek90nThe one that has killed more than 40,Non_hope_speech
11973,shane nelson Wholeheartedly agree.,Non_hope_speech
11974,If he ran for president in 2024 I'd vote for him,Non_hope_speech
11975,That's not at all how human evolution happened.,Non_hope_speech
11976,And obviously most moronic.,Non_hope_speech
11977,That's why she's the only Queen of my heart..I love her so much,Non_hope_speech
11978,Sheriff you should be the spokesman for the black community. nI forgot you are a cop they do not want you . You are to educated for them and also you say all lives matter.,Non_hope_speech
11979,You don't choose to be a victim.  That's the definition of the word.,Non_hope_speech
11980,Even white ones?,Non_hope_speech
11981,@Alan Bstrd I'd certainly chuckle if someone managed to fish it out of the harbour tonight and we all wake to see it back in place tomorrow 🤣,Non_hope_speech
11982,Women should have the oportunity to follow their dreams despite anyone telling them NO you can't!,Hope_speech
11983,I won't give up bc u were there for me and you continue here. I have to fight too.,Hope_speech
11984,Bro everyone says I’m bi bc I cuff my jeans but my legs are really short and my jeans just don’t fit-,Non_hope_speech
11985,I'd even go as far as to say all people who wants to go into any kind of STEM should watch this. While it is mainly about getting girls into engineering,Hope_speech
11986,Excellent and absolutely agree!!,Non_hope_speech
